tweets_record.userid,tweets_record.lang,tweets_record.friendscount,tweets_record.location,tweets_record.followerscount,tweets_record.deviceused,tweets_record.retweetcount,tweets_record.issensitive,tweets_record.isretweet,tweets_record.isretweeted,tweets_record.postdate,tweets_record.text
1247588100584411137,tr,198,null,88,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:04 CDT 2020,Ya cidden tt var takmayayım diyordum beni engellemiş etkileşimimiz de olmamıştı oysa bir de yazdığına bak bu arada Gamze hâlâ burada ve sizi kudurtmaya devam edecek https://t.co/sQVNsHxYng
2811837447,es,1876,Hortaleza Madrid y el Universo,2955,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:04 CDT 2020,"@BAENA6791 Buenas noches Laura, feliz lunes. Un beso. 😘 https://t.co/rResVRtjgc"
1154786291613151234,tr,64,null,2,Twitter for Android,0,False,False,False,Sun Jun 14 15:15:04 CDT 2020,"#SUP20
Efsaneler geri döndü. 🦉💙
@supmass https://t.co/EtMDkhbDko"
792182745942233089,en,4860,null,15100,Hootsuite Inc.,0,False,False,False,Sun Jun 14 15:15:04 CDT 2020,#ad The Nike Women's React Vision 'Vachetta Tan/Green Strike' is now available via @FinishLine for $130! (use code HEATINGUP10 - retail $140) #SneakerScouts @Nike https://t.co/OLt1tNgLgC https://t.co/La6LsWOm8W
92586353,en,555,Suburban Cook,3690,Hootsuite Inc.,0,False,False,False,Sun Jun 14 15:15:04 CDT 2020,"Offices Reopening Guidelines

Ready to return to work? Get the tips and resources needed to return safely to work. Have questions? Please call @IllinoisDCEO hotline at 1-800-252-2923, e-mail: ceo.support@illinois.gov or get the toolkit: https://t.co/3LdsRtn6o8 https://t.co/1OHERMBBYk"
1328183900,und,0,null,0,Microsoft Power Platform,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,1272261175368015872
804877748,ja,185,猫島,212,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,やっぱこれ最終的にはプレイヤースキルでは？？と思うんだけど、まあそりゃ音ゲーだからそうなるよな……
4719977775,es,141,null,16,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @PrensaDelBanano: Familiares de Villavicencio tienen millonarias cuentas bancarias https://t.co/aGhWADIXx3
968497532,es,134,null,88,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @IkerGuerra6: Que puta broma es esta de que el balón se pierda entre los píxeles de la grada cuando va por el aire???
Y que no pueda ele…"
885461727894265856,es,560,𝔾𝔸𝕃𝕀ℂ𝕀𝔸,13338,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,"Ojito con subir vídeos y cosas de La Liga, que ya sabemos el coñazo que dan con el copyright. Aviso a navegantes."
1138561496349401088,ar,220,null,44,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@07bad1 مبروك الله يرزقكم الذريه الصالحه😭😭
1265646828797792257,pt,101,"Belo Horizonte, Brasil",93,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,"Dai-nos esperança 
Consciência limpa e dinheiro pra  fiança"
1130982455966621701,pt,16092,brooklyn,17021,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@mariastephany5 eu tava fazendo cursinho e tirei da mensalidade KSHSSKSKSK STREAM DEMI
983724180,en,352,Motherland,489,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @stevenzequ: it’s unbelievable that asians are getting beat up for covid, blacks are being systematically killed, and latinx children ar…"
1236739030278123526,pl,98,null,3,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@dlspotify Treze STREAM DEMI
931067787723853825,tr,2456,Uganda ,2725,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @DoniJohn3: @candie_aiv @TheDecemberQue1 @LynMaisha @Iamturyamusiima @iam_ronnieeazi @Johnlaban256 @thee_itesot @BakaraIsa5 @GadhafiShaf…
754788561749028864,und,816,mexico,1331,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@LiamPayneMx @WABorracho LP1 #LP1TWOBILLION
996431416283009029,pt,317,"Bahia, Brasil",322,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@Lulu21884576 Já nasci harmonizadoh flor
1161188048429867008,ar,488,',79,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @_iahm1: ""حافظوا على عشم الأمهات في أنكم أبناء جيِّدون، لا تفسدوا خارطة أياديهن حين بالغن في الطبطبة، احفظوا جيدًا تعرجات أرواحهن بعد كل…"
362690542,en,462,FUCKTATIANAWHERETHETHOTSAT,1428,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,I think I been out my mind this past week lol
993578226088890369,pt,301,"Itanhangá, Rio de Janeiro",515,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @_miguelcrf: Saudades da tropa do JJ 😔 https://t.co/Wb09xBuN7J
1299858678,es,1096,null,545,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @AlvaroA01227023: Una propuesta para el Sr. Ministro del Interior: erradicar el término ""personas privadas de libertad"" Aparte de ser un…"
1268527411966115842,ar,441,null,369,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,"@Mina_h_b غنيتلك اغنيه ليش ماجيتلي يلغالي 😂
مادري بعد بس حلو لهجتهم 😍"
2900164275,en,258,"Brooklyn, NY",431,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @offlinemalek: being the baddest bitch in the family is a lot of work but someone gotta do it
1248908030747586561,pt,12,null,3,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @alexandre: O STF jamais se curvará ante agressões covardes de verdadeiras organizações criminosas financiadas por grupos antidemocratic…
959450888988450816,et,104,null,93,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @ENGINcilerr: on twitter with

StarlarStarda EnginNeslihan"
2903924118,ja,170,null,53,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @fuminoyuki: 急に、照れる。 https://t.co/whB6wrbcZd
1069983690304970759,pt,365,"Altamira, Brasil",180,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@Warzaby por isso q eu te odeio
941656112893280257,in,371,𝖙𝖍𝖊 𝖎𝖙𝖈𝖍𝖞 𝖌𝖆𝖓𝖌,1376,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @amio_lnsg: Yawa
884526527429447683,in,755,Here,340,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@FiifiRN Ah kwasiaa
2931073143,es,1515,"Guarenas, Venezuela",1835,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @AndrsRondon: OH YALL WANTED PRIDE?

Con cariño les presentamos el proyecto en el que hemos estado trabajando para celebrar el orgullo d…"
1202677515275382785,pt,467,• oags • anyers •,452,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@heyanypride Uma piroqueira chamada paula
3536470937,pl,117,"Śląskie, Polska",23,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@AlekGdynia @tvp_info @TVP @ZalewskiPawel a to co wymienił to mu się przyśniło?LD
3296334926,ar,72,null,20,Twitter for Android,0,True,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @sabqorg: ""ابن قويد"" ينفي افتراءات ""نيتفليكس"".. ويؤكد أن تخصص ""الدوسري"" هندسة كيميائية.
 
https://t.co/K6EoYAUiPS https://t.co/TJRa57p87i"
133771374,und,7680,Unknown,23926,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@MURPHEX @Larryka81204728 Ifb
761090105234771968,fr,628,Mayotte,152,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @Conflits_FR: 🇫🇷 Reprise de cours : les lycées ne sont pas concernés par la reprise obligatoire des #cours le #22juin. Ils resteront cep…
2450983381,en,1898,"Gaborone,Botswana",2146,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@PearlKhumo Friends troll each other. 😅😅😅🤣
972820087,es,2723,null,678,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,Ese equipo ni siquiera podría jugar porque alguien ya se hubiera robado la pelota.
1063521783901433856,th,164,Thailand,18,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @hrinkkhim: น้องกูตอนเรียนออนไลน์5555555555555555555555555555555555555
แอดวานซ์สัสๆๆ https://t.co/zjDjjPiuZd"
1098791924,en,5002,null,4504,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @AdamDriverUK: Adam Driver taking selfies with fans at the Toronto International Film Festival (2019) https://t.co/W9boeBhrFl
858863271117500416,en,754,null,476,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @ImKingFola: I had to get this footage cause the media will make it seem like we burned this shit down #AtlantaProtest https://t.co/mGi8…
1192475396874346496,fr,101,null,3705,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:36 CDT 2020,"Nazi-islamisme est un terme très approprié @feizaBm, surtout quand tu tweetes pour sous-entendre que l’insulte #SalesJuifs est acceptable.
Nous serons nombreux à assister à l’audience pour voir la tête du juge qui lira ton tweet insultant le préfet qui dénonce l’antisémitisme."
1250846697133166594,en,39,state 51,38,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:36 CDT 2020,@reals_b4_feels @Nicolac88612909 @JcanQueen @Channel4News @dtansey97 source?
1047108941069598720,en,34,null,9,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @RexChapman: The importance of knowing your rights - and having a camera...https://t.co/CkPeIhTUp0
1181399398372167680,und,2033,null,1925,Twitter Web App,0,True,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @SmirnovVanessa: @hardforeva https://t.co/nqhv8Ncvkd https://t.co/rO2kECYXEy
3558311487,en,101,null,33,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@NoahGragson You are a winner to all your fans keep pushing
1171452264415944704,en,996,Try searching your house,440,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @ThatsnotSoEpik: In 2 hours I'm gonna be doing a bunch of minigames, the winner gets 15 robux! (It's not a lot buts it's all I have) Rep…"
1234253104310153216,en,93,null,27,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,@CourageSower @YourMom38312409 I think this are the last years of “freedom”
2179941655,en,1503,"Detroit, MI",579,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @ReelChalamet: if you can see this tweet, i want you to recognize your privilege. you have a smartphone/laptop. you have a home. you mos…"
248176709,es,7724,GRANADA-ANDALUCÍA-ESPAÑA,7986,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @cesmclm: Hoy ha fallecido nuestro compañero el 
Dr. Don Francisco Tejero González.
Desde @cesmclm nuestras más sinceras condolencias a…"
960045001,tl,61,null,22,Instagram,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,Sunday 5.2k #run #runner #running #runnersofinstagram #vancouver #britishcolumbia #canada #runningmotivation #runhappy #runningcommunity #runnersofkits @ Kitsilano Beach https://t.co/KRfpPJ5ytF
1253839973368958980,pt,131,Vila Nova de Famalicão,116,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @Neves02874798: Juro que senti inveja
799605286063456256,en,4033,everywhere & nowhere  ~she/her,2335,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:37 CDT 2020,"@realDonaldTrump He's kidding you. He's a joker. Italy doesn't wish you happy birthday, just him."
105924449,en,707,Land of Lola,621,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @snazzyazzyyy: if you’re my friend and you voted for this clown. You’re not my friend. It’s not just politics- it’s a privilege to turn…
39851643,en,317,Floripa,939,Twitter for iPhone,0,True,True,False,Sun Jun 14 15:14:37 CDT 2020,RT @LwithP: mood https://t.co/iLhrCJ0GsO
362734262,en,2361,Argentina,1705,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:37 CDT 2020,"RT @ddaeng_team: Thank you #RM
Thank you #JIN
Thank you #SUGA 
Thank you #JHOPE
Thank you #JIMIN
Thank you #V
Thank you #JK 
Thank you @BTS…"
39620313,und,1,"San Francisco, CA",648,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:18 CDT 2020,@PlaysTrumpCard @mikandynothem @realDonaldTrump @DonaldJTrumpJr @EricTrump @DineshDSouza @RitaCosby @frfrankpavone @alley167 @Jamierodr14 @LaylaAlisha11 @polishprincessh @darhar981 @JoeBiden https://t.co/cv29XGgc0w
1250117823562686475,en,860,Beast Coast USA,52,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:18 CDT 2020,wtf Felix at the https://t.co/ueJum1tBIF
1062240857875668992,en,177,"Las Vegas, NV",236,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:18 CDT 2020,You really do glow different when you’re happy 🧚🏼 https://t.co/4M6kr8WPmE
1063062485182205953,ja,814,どうも意志が弱い人です,713,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:19 CDT 2020,自己満嫌がらせって単語好き()
4125108035,ru,1129,соулмейт ау по Юнминам nc-21 ,1192,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:19 CDT 2020,"Блять, я будто говна пожрал... Ненавижу себя"
15367207,ar,178,مصر,1133,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,"RT @AbdullahK5: في عام 1991 قامت شركة فورد للسيارات بإهانة شركة هندية للسيارات اسمها ""تاتا"" بعقر دارها بأمريكا بمدينة ""ديترويت""، شاهد كيف ك…"
1244830783073701888,th,159,"Hà Nội, Việt Nam",98,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,"RT @milk_charinrath: ดัชเชสมีแฟนแล้วนะคะรู้ยัง 🥰
#หอนี้ชะนีแจ่มep15
#รวยนะคะรู้ยัง 
#ออฟจุมพล https://t.co/nK9IOGQeaD"
1248691642783203332,en,254,"Brooklyn, NY",305,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,RT @diasporicshawty: I am all for abandoning the BLM slogan and going back to Black Power. these white people getting too comfortable and B…
841875516,en,243,null,705,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:19 CDT 2020,@ItsDraqs clantag
2441846324,en,213,null,243,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,RT @primapea_: She did that. https://t.co/Mr8fDauECf
2410332090,in,346,null,411,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:19 CDT 2020,senang je PCOM ✍🏻
1255440010268024832,ar,27,ستين داهيهَ,457,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:19 CDT 2020,يارب أجعلني مِن الذين نالوا مَا تمنوا🌻.
1150485933281763328,es,230,null,220,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,RT @perezreverte: Discúlpenme. He leído más veces veces la carta y albergo dudas razonables de que sea auténtica. Sería un indicio alarmant…
825053491,el,100,null,1582,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,"RT @RWBDTrashtalker: Επόμενο σχόλιο σε sdna από μπουγατσομάχο γιατί ο Ολυμπιακός θα κάνει 5 αλλαγές, ποσο δίνει να παίξω ένα εικοσάρικο; #o…"
1150808423157526528,und,820,the waste,235,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,RT @kellike: @2Gragg @sammysunshine91 @icecube https://t.co/lhkyNHV7QQ
275056364,tr,93362,"İzmir, Türkiye",278681,Twitter Web App,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,"RT @ononarabesksoz: Allahım beni zayıflatmıyorsan bari ""yiyorum yiyorum kilo alamıyorum"" diyerek hava atan arkadaşlarımı şişmanlat."
2685854029,pt,695,null,897,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,RT @FlaePaixao: Era pro meu Flamengo tá ganhando de algum time agora https://t.co/QjF16fvTaK
770615176630415360,es,406,👀,920,Twitter for Android,0,False,False,False,Sun Jun 14 15:14:19 CDT 2020,Que bonito día se ha quedado creo que voy a comerme una frutica o algo para terminar de cenar y me tiro en la cama hasta el viernes.
1241434276056510464,und,202,Bauduco,138,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,RT @STRTWITME: https://t.co/yiZUa4GCek
1211459412059013120,en,113,Montreal Canada,129,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:19 CDT 2020,"@RebelNewsOnline My my Justin, BLACKFACE and now this?"
861329507961237504,ar,572,ITTI BARÇA,758,Twitter for iPhone,0,False,False,False,Sun Jun 14 15:14:19 CDT 2020,@sh41ll اللمبي ف افلامه يتزوج بنت وكل فلم تجي نفس البنت احسك انتي ذيك اللي يتزوجها بكل زمن
3007314281,ru,4448, ,2776,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,RT @allav15: даже атеиста тянет перекреститься: https://t.co/K37IPopa2J
1270788171547185152,und,1,null,1,Twitter Web App,0,False,False,False,Sun Jun 14 15:14:19 CDT 2020,https://t.co/Sj1jk5wlzZ
902651541257162753,en,95,null,5,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:19 CDT 2020,"RT @LindaPyne4: #ObamaAppreciationDay 
Love the suit. https://t.co/ruHsjDJObL"
1108545357699518464,en,532,cis she/her,248,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:15 CDT 2020,"RT @sheriantoinette: COVID 19 is the worst disease process I’ve ever worked with in my 8 years as an ICU nurse. 

When they say “recovered”…"
1631504220,ur,2505,"Sahiwal, Pakistan",811,Twitter for Android,0,False,True,False,Sun Jun 14 15:14:15 CDT 2020,RT @ASIFALISANDHU: فیس بک پر پٹواریوں نے شیخ رشید بٹ عرف شیدے ٹلی کو پھڑکا دیا ہے مطلب مار دیا ہے وہ بھی کورونا وائرس کی وجہ سے
113966402,tr,1400,Türkiye,1233,Twitter for iPhone,0,False,True,False,Sun Jun 14 15:14:15 CDT 2020,"RT @mehmetcek06: İLKESEL SİYASET herşeyin ilacı
KÜFÜRE-HAKARETE KARŞI da öyle KADINA ŞİDDETE KARŞI DA

Sıradan bir vatandaş karısını dövdüğ…"
